Date,Open,High,Low,Close,Adj Close,Volume
2000-07-05,146.375,146.656204,144.375,144.625,103.319473,2748200
2000-07-06,144.9375,146.468704,144.218704,145.75,104.123199,5963200
2000-07-07,146.6875,148.781204,146.25,148.093704,105.797531,3034800
2000-07-10,147.875,148.906204,147.531204,147.843704,105.61891899999999,2816100
2000-07-11,147.468704,149.125,147.156204,148.156204,105.842148,5431600
2000-07-12,149.281204,150.125,148.6875,149.125,106.534248,5883000
2000-07-13,149.984299,150.375,149.1875,149.781204,107.003098,5356000
2000-07-14,150.4375,151.25,149.671799,151.25,108.052315,5341900
2000-07-17,150.984299,151.984299,150.6875,151.0,107.873741,4208300
2000-07-18,150.625,150.625,149.343704,149.765594,106.99189799999999,4262100
2000-07-19,149.468704,149.906204,148.25,148.5625,106.132446,8506800
2000-07-20,149.0,150.625,148.8125,150.625,107.60583500000001,4538900
2000-07-21,149.75,149.75,147.6875,147.6875,105.507263,5656900
2000-07-24,148.125,148.859299,146.5625,146.843704,104.904518,5628500
2000-07-25,147.75,147.843704,146.781204,147.3125,105.23938799999999,4757100
2000-07-26,146.968704,147.156204,145.640594,145.875,104.21249399999999,12062500
2000-07-27,145.9375,146.625,144.6875,145.375,103.855278,7652600
2000-07-28,145.718704,145.906204,141.515594,142.093704,101.511139,6229500
2000-07-31,142.9375,144.125,142.0625,143.0,102.15857700000001,5265500
2000-08-01,143.625,144.718704,143.125,143.875,102.78366899999999,3946600
2000-08-02,143.875,145.406204,143.625,144.593704,103.29715,7439800
2000-08-03,142.875,145.8125,142.625,145.593704,104.011505,4607100
2000-08-04,146.3125,146.718704,145.406204,146.375,104.569695,3686600
2000-08-07,146.718704,148.4375,146.375,148.125,105.81986200000001,4159800
2000-08-08,147.5,148.8125,147.5,148.6875,106.221703,3658700
2000-08-09,149.140594,149.218704,147.375,147.4375,105.32865100000001,5383800
2000-08-10,147.531204,147.859299,146.281204,146.718704,104.81519300000001,4193400
2000-08-11,146.625,148.0,145.5625,147.406204,105.306351,5089400
2000-08-14,147.781204,149.5625,147.0625,149.281204,106.64585100000001,2966700
2000-08-15,149.343704,149.8125,148.5625,149.156204,106.556564,5564600
2000-08-16,149.3125,149.9375,147.843704,148.625,106.177002,5191600
2000-08-17,148.6875,150.4375,148.343704,150.1875,107.293297,5652200
2000-08-18,150.375,150.375,149.218704,149.6875,106.93614199999999,4626400
2000-08-21,150.031204,150.718704,149.406204,150.5,107.516594,2380600
2000-08-22,150.5625,151.3125,150.093704,150.25,107.337952,3075300
2000-08-23,149.8125,151.281204,149.281204,150.843704,107.762093,5483200
2000-08-24,151.156204,151.5,150.5,151.3125,108.097,4529000
2000-08-25,151.156204,151.625,150.9375,151.25,108.052315,2822200
2000-08-28,151.25,152.906204,151.25,151.765594,108.420708,5518700
2000-08-29,151.4375,151.875,150.906204,151.796799,108.442955,3561900
2000-08-30,151.3125,151.5,150.343704,150.343704,107.40488400000001,3964800
2000-08-31,151.0625,153.093704,150.906204,152.343704,108.833649,4863100
2000-09-01,153.25,153.593704,152.0,152.5,108.94538100000001,3191200
2000-09-05,151.875,152.203094,150.8125,151.281204,108.074692,3470800
2000-09-06,151.1875,151.953094,149.531204,149.5625,106.84678600000001,4322200
2000-09-07,150.25,151.078094,149.828094,150.843704,107.762093,4265500
2000-09-08,150.281204,150.5,149.328094,149.8125,107.02539099999998,3518200
2000-09-11,149.75,151.1875,148.6875,149.593704,106.869095,3937500
2000-09-12,149.75,150.25,148.4375,148.5,106.08773000000001,4769100
2000-09-13,148.0,149.343704,147.656204,148.890594,106.36678300000001,7691600
2000-09-14,149.875,149.9375,148.156204,149.640594,106.90261799999999,3397100
2000-09-15,148.1875,148.25,146.0,146.0,104.563789,4085700
2000-09-18,146.375,146.968704,144.203094,144.656204,103.601395,5109300
2000-09-19,145.125,146.3125,144.703094,145.968704,104.541351,6588200
2000-09-20,145.6875,146.031204,143.156204,144.890594,103.769264,6508100
2000-09-21,144.468704,145.5625,142.625,142.6875,102.191399,5972300
2000-09-22,142.625,145.3125,142.421799,145.281204,104.04903399999999,7791300
2000-09-25,145.9375,146.0625,143.718704,144.25,103.310524,9726300
2000-09-26,144.375,145.0,142.406204,142.406204,101.98996700000001,5302400
2000-09-27,143.5625,143.968704,142.125,143.156204,102.52711500000001,7186200
2000-09-28,143.1875,146.328094,142.890594,145.0,103.847633,7036400
2000-09-29,145.468704,145.968704,143.625,143.625,102.86282299999999,9333600
2000-10-02,144.281204,144.906204,143.140594,143.843704,103.019501,5517800
2000-10-03,144.531204,145.75,142.281204,142.5,102.057167,9347200
2000-10-04,142.875,144.25,141.75,143.6875,102.907593,6148900
2000-10-05,143.406204,144.843704,143.3125,144.1875,103.26567800000001,4566900
2000-10-06,143.875,144.640594,139.75,141.0625,101.027603,10014900
2000-10-09,141.3125,141.3125,139.375,140.0,100.266678,4508000
2000-10-10,140.093704,141.25,137.6875,137.6875,98.610466,6104700
2000-10-11,137.625,138.625,135.125,136.531204,97.782364,10346000
2000-10-12,137.281204,137.593704,132.781204,133.125,95.342842,12336900
2000-10-13,132.9375,137.656204,132.875,137.5625,98.520958,11778800
2000-10-16,137.406204,138.234299,136.6875,138.1875,98.968575,5659000
2000-10-17,138.4375,138.5625,134.406204,134.75,96.50666,7831700
2000-10-18,132.625,136.125,130.156204,134.25,96.148575,10897300
2000-10-19,136.843704,139.453094,136.4375,139.3125,99.7743,8767300
2000-10-20,138.375,141.1875,138.375,139.906204,100.199471,7373500
2000-10-23,139.9375,141.031204,138.9375,140.531204,100.647095,5290000
2000-10-24,140.968704,141.9375,139.0,139.593704,99.975677,5750700
2000-10-25,138.75,139.5625,136.125,136.3125,97.625725,9137600
2000-10-26,137.125,137.656204,134.031204,136.6875,97.894264,9345800
2000-10-27,137.875,139.281204,136.625,139.281204,99.751862,9762900
2000-10-30,138.4375,141.093704,138.156204,140.531204,100.647095,10154100
2000-10-31,141.015594,143.6875,140.0625,142.953094,102.381638,7752400
2000-11-01,142.25,143.25,141.218704,142.468704,102.03471400000001,6753600
2000-11-02,143.156204,143.906204,142.515594,142.703094,102.202606,11395100
2000-11-03,143.468704,143.75,142.375,142.781204,102.258545,5187100
2000-11-06,143.156204,144.296799,143.031204,143.781204,102.974739,4042500
2000-11-07,143.140594,144.0,142.5625,143.75,102.9524,5231300
2000-11-08,144.0625,144.0625,140.5625,140.5625,100.66954,6123300
2000-11-09,140.0,141.218704,137.25,140.031204,100.289001,10635300
2000-11-10,139.0,139.468704,136.531204,136.625,97.849541,8569500
2000-11-13,135.625,136.984299,133.015594,135.5625,97.088562,17285300
2000-11-14,137.468704,139.625,137.0,139.125,99.639977,7668900
2000-11-15,139.0625,140.109299,137.75,139.5625,99.95330799999999,8837700
2000-11-16,138.578094,139.875,137.3125,137.375,98.386627,6684100
2000-11-17,137.3125,139.0,135.75,136.640594,97.86068,6551100
2000-11-20,135.75,136.375,134.3125,134.6875,96.461906,5458500
2000-11-21,134.875,136.1875,133.515594,135.375,96.9543,7684300
2000-11-22,134.343704,134.875,132.125,132.140594,94.637794,5736900
2000-11-24,133.625,134.968704,133.625,134.843704,96.57380699999999,3411600
2000-11-27,136.468704,136.6875,135.3125,136.031204,97.42424799999999,5992000
2000-11-28,135.125,136.593704,133.640594,133.6875,95.74571999999999,5336100
2000-11-29,134.375,135.906204,133.265594,133.4375,95.566673,6914100
2000-11-30,132.5,133.5,129.75,132.281204,94.738571,11201600
2000-12-01,133.1875,134.0625,131.0,132.218704,94.693733,7587200
2000-12-04,131.875,133.875,131.5,133.343704,95.499512,6996600
2000-12-05,134.875,138.25,134.406204,137.718704,98.63284300000001,8883400
2000-12-06,137.781204,138.343704,135.031204,135.515594,97.05497700000001,12888000
2000-12-07,134.875,135.875,133.656204,133.656204,95.72331199999999,6529100
2000-12-08,137.0625,139.468704,133.875,133.968704,95.947136,10276300
2000-12-11,137.375,139.5625,136.718704,138.625,99.281921,6405600
2000-12-12,138.1875,138.8125,137.375,138.031204,98.85664399999999,5022900
2000-12-13,139.25,139.406204,136.031204,136.140594,97.502602,6070500
2000-12-14,135.875,136.5,134.031204,134.406204,96.26046,7678400
2000-12-15,133.125,133.125,130.5625,130.968704,94.086235,9065300
2000-12-18,132.0625,133.468704,131.765594,132.718704,95.343376,7235400
2000-12-19,132.468704,134.968704,130.015594,130.015594,93.401543,9616600
2000-12-20,128.625,128.9375,126.09369699999999,126.25,90.696388,9994300
2000-12-21,126.0,128.859299,125.53119699999999,127.125,91.324966,14331500
2000-12-22,129.0,131.109299,128.843704,130.9375,94.063797,10182900
2000-12-26,130.843704,132.343704,130.281204,132.343704,95.07401999999999,4665300
2000-12-27,131.75,133.734299,131.25,133.3125,95.769981,4854100
2000-12-28,132.8125,133.875,132.593704,133.718704,96.06179,8358700
2000-12-29,134.0625,134.281204,131.1875,131.1875,94.243439,8774600
2001-01-02,132.0,132.156204,127.5625,128.8125,92.537254,8737500
2001-01-03,128.3125,136.0,127.65619699999999,135.0,96.98224599999999,19431600
2001-01-04,134.9375,135.468704,133.0,133.546799,95.938324,9219000
2001-01-05,133.468704,133.625,129.1875,129.1875,92.806618,12911400
2001-01-08,129.875,130.1875,127.6875,130.1875,93.525032,6625300
2001-01-09,131.046799,131.5,129.421799,129.843704,93.278053,5702400
2001-01-10,129.0,132.125,128.8125,132.125,94.916885,8746100
2001-01-11,131.093704,133.484299,131.093704,132.25,95.00670600000001,7245100
2001-01-12,132.6875,133.718704,131.281204,132.0,94.82713299999999,7244000
2001-01-16,132.0,133.1875,131.515594,132.843704,95.43321999999999,8542200
2001-01-17,134.843704,135.046799,132.640594,133.453094,95.87101,7851400
2001-01-18,133.4375,135.703094,132.9375,134.781204,96.825096,8107000
2001-01-19,136.1875,136.1875,133.875,134.015594,96.275093,7782500
2001-01-22,134.25,135.781204,133.5625,134.906204,96.91489399999999,7050900
2001-01-23,134.468704,136.656204,134.156204,135.968704,97.67819200000001,8463100
2001-01-24,136.25,137.3125,135.843704,136.375,97.970024,6199900
2001-01-25,136.25,137.25,135.656204,136.031204,97.723076,10818300
2001-01-26,135.156204,136.125,134.453094,135.875,97.61083199999999,7136800
2001-01-29,135.5,136.899994,135.369995,136.600006,98.131729,6705900
2001-01-30,136.300003,137.919998,135.78999299999998,137.800003,98.993759,7069100
2001-01-31,137.399994,138.699997,136.600006,137.020004,98.433441,9706900
2001-02-01,137.100006,137.949997,136.25,137.929993,99.087135,8239100
2001-02-02,137.399994,137.990005,134.75,134.800003,96.838615,8276600
2001-02-05,134.800003,135.940002,134.75,135.78999299999998,97.54982,4352900
2001-02-06,135.300003,136.699997,135.220001,135.389999,97.26245899999999,7106700
2001-02-07,134.720001,135.399994,133.679993,134.690002,96.75954399999999,5748700
2001-02-08,134.800003,135.399994,133.100006,133.119995,95.631691,5943300
2001-02-09,133.350006,133.350006,131.259995,131.83999599999999,94.712181,9913000
2001-02-12,131.699997,133.5,131.699997,133.350006,95.796982,5804400
2001-02-13,133.699997,134.169998,132.0,132.259995,95.01391600000001,6587600
2001-02-14,132.649994,132.649994,130.66000400000001,132.059998,94.870216,8400100
2001-02-15,132.83999599999999,133.520004,131.990005,133.33999599999999,95.789772,5929800
2001-02-16,131.0,131.28999299999998,129.300003,130.399994,93.677704,6434900
2001-02-20,131.03999299999998,131.139999,128.100006,128.389999,92.233734,5760000
2001-02-21,127.900002,128.83999599999999,125.5,125.620003,90.243797,10910800
2001-02-22,126.349998,126.540001,123.019997,125.809998,90.38029499999999,21281600
2001-02-23,125.08000200000001,125.540001,121.800003,124.959999,89.769646,20173000
2001-02-26,125.800003,127.620003,124.5,127.620003,91.680588,11503700
2001-02-27,126.800003,127.839996,125.510002,126.440002,90.832886,11415000
2001-02-28,126.75,126.839996,123.269997,123.949997,89.04409799999999,14825800
2001-03-01,124.050003,124.599998,121.75,124.599998,89.511055,14672000
2001-03-02,122.5,125.650002,122.300003,123.610001,88.799873,12564300
2001-03-05,124.150002,124.779999,123.809998,124.739998,89.611603,5293200
2001-03-06,126.349998,127.75,125.489998,126.08000200000001,90.574265,6917000
2001-03-07,126.900002,127.040001,125.760002,126.980003,91.22081800000001,6371700
2001-03-08,126.599998,127.239998,126.139999,127.120003,91.321404,6055000
2001-03-09,126.099998,126.099998,123.110001,123.360001,88.62024699999999,10020300
2001-03-12,122.339996,122.5,117.75,118.08000200000001,84.827141,13972900
2001-03-13,119.400002,120.440002,117.529999,120.019997,86.22081800000001,12888000
2001-03-14,117.050003,119.290001,115.75,117.650002,84.51825699999999,19883400
2001-03-15,118.449997,118.860001,117.360001,117.68,84.53981800000001,10370300
2001-03-16,117.129997,117.400002,114.809998,115.010002,82.84416999999999,58514600
2001-03-19,115.760002,117.690002,114.82,117.349998,84.529732,10067800
2001-03-20,117.900002,118.459999,114.110001,114.199997,82.260681,15083900
2001-03-21,114.18,115.260002,111.900002,112.260002,80.863274,19004600
2001-03-22,112.019997,112.599998,108.040001,111.120003,80.04213,28624800
2001-03-23,113.25,114.660004,111.5,114.480003,82.46240999999999,12861700
2001-03-26,115.699997,116.269997,114.769997,115.940002,83.514046,9943800
2001-03-27,115.620003,118.650002,115.279999,118.309998,85.22120699999999,12880700
2001-03-28,116.900002,116.949997,114.900002,115.040001,82.865791,10953300
2001-03-29,114.699997,116.5,112.139999,115.480003,83.182732,12060300
2001-03-30,115.550003,116.690002,114.5,116.690002,84.05430600000001,9183600
2001-04-02,116.300003,117.379997,113.800003,114.199997,82.260681,10561000
2001-04-03,113.980003,114.150002,110.059998,110.389999,79.516273,12836000
2001-04-04,110.57,112.099998,109.300003,110.849998,79.847664,14884300
2001-04-05,113.300003,115.489998,112.5,115.050003,82.87299300000001,21522800
2001-04-06,113.989998,114.400002,112.059998,113.300003,81.612427,14937800
2001-04-09,114.0,114.989998,112.779999,114.559998,82.519997,9034300
2001-04-10,115.449997,117.75,115.16999799999999,116.650002,84.02552,17873600
2001-04-11,118.779999,118.989998,116.139999,116.730003,84.083115,12722300
2001-04-12,116.300003,118.940002,115.959999,118.849998,85.610229,9233200
2001-04-16,118.290001,118.889999,116.910004,117.599998,84.709801,7350000
2001-04-17,117.309998,119.660004,117.019997,119.260002,85.905571,10924700
2001-04-18,121.059998,126.0,120.690002,124.0,89.319885,32481600
2001-04-19,124.25,125.839996,123.58000200000001,125.650002,90.508415,13809900
2001-04-20,124.900002,125.400002,123.660004,124.5,89.68002299999999,7626700
2001-04-23,123.650002,123.889999,121.910004,122.239998,88.05210100000001,8451800
2001-04-24,122.519997,123.650002,121.099998,121.58000200000001,87.576675,10044700
2001-04-25,121.41999799999999,123.66999799999999,120.949997,123.16999799999999,88.721992,8249000
2001-04-26,123.730003,125.220001,123.5,123.720001,89.118156,10590400
2001-04-27,124.91999799999999,125.839996,124.199997,125.779999,90.60204300000001,7938700
2001-04-30,126.449997,127.269997,124.66999799999999,126.660004,91.235924,10766900
2001-05-01,125.07,127.150002,124.599998,127.050003,91.516853,10578000
2001-05-02,127.410004,127.690002,126.0,126.82,91.351151,9572900
2001-05-03,126.129997,126.150002,124.220001,125.209999,90.19144399999999,9926200
2001-05-04,123.650002,127.349998,123.440002,127.339996,91.725708,12145300
2001-05-07,126.860001,127.379997,126.230003,126.239998,90.93338,7185200
2001-05-08,126.860001,127.099998,125.559998,126.18,90.890152,6952600
2001-05-09,125.25,126.550003,125.059998,125.650002,90.508415,9507400
2001-05-10,127.260002,127.5,125.769997,126.019997,90.774918,6872400
2001-05-11,126.0,126.489998,124.400002,125.150002,90.14825400000001,7734400
2001-05-14,124.900002,125.440002,124.459999,125.400002,90.32830799999999,7914000
2001-05-15,125.550003,126.5,124.849998,125.980003,90.746094,9782200
2001-05-16,124.839996,129.199997,124.620003,128.949997,92.885468,14909000
2001-05-17,129.0,130.080002,128.559998,129.149994,93.02951800000001,11824600
2001-05-18,129.08999599999999,129.740005,128.100006,129.740005,93.454521,6683100
2001-05-21,129.83999599999999,131.83999599999999,129.149994,131.649994,94.830338,11531500
2001-05-22,131.830002,132.08999599999999,131.070007,131.479996,94.70784,8342700
2001-05-23,131.050003,131.050003,129.25,129.25,93.10153199999999,12330800
2001-05-24,129.470001,130.0,128.550003,129.630005,93.37529,7902800
2001-05-25,129.649994,129.699997,127.900002,128.100006,92.273178,7425000
2001-05-29,128.220001,128.350006,126.900002,127.08000200000001,91.538437,9003900
2001-05-30,126.589996,127.089996,125.0,125.300003,90.256271,10041800
2001-05-31,125.43,126.760002,125.260002,125.949997,90.72449499999999,9874200
2001-06-01,126.199997,127.099998,125.120003,126.730003,91.286377,8848300
2001-06-04,126.800003,127.43,126.08000200000001,127.339996,91.725708,5623500
2001-06-05,127.489998,129.229996,127.269997,128.800003,92.777397,9115400
2001-06-06,128.830002,128.830002,127.360001,127.730003,92.006676,12064900
2001-06-07,127.050003,128.350006,127.0,128.190002,92.33802,7355300
2001-06-08,127.699997,127.870003,126.139999,127.0,91.480812,8170600
2001-06-11,126.709999,126.989998,125.410004,126.099998,90.832542,7012200
2001-06-12,124.860001,126.739998,124.040001,125.879997,90.67408,9364400
2001-06-13,126.16999799999999,126.58000200000001,124.650002,124.800003,89.896126,7629400
2001-06-14,124.18,124.300003,121.75,122.0,87.879227,12603000
2001-06-15,120.910004,122.400002,120.400002,121.849998,88.02080500000001,16821100
2001-06-18,121.650002,122.440002,120.910004,121.260002,87.594612,11368300
2001-06-19,122.379997,122.889999,120.889999,121.790001,87.977455,7732300
2001-06-20,121.190002,122.860001,121.099998,122.43,88.43978100000001,8787200
2001-06-21,122.220001,124.309998,122.150002,123.82,89.443878,12259100
2001-06-22,123.489998,123.589996,122.160004,122.849998,88.743195,12212000
2001-06-25,123.279999,123.440002,121.5,121.720001,87.926903,8406800
2001-06-26,120.900002,122.389999,120.57,121.550003,87.8041,8005800
2001-06-27,121.599998,122.239998,120.910004,121.480003,87.75350999999999,10105100
2001-06-28,122.0,123.940002,121.93,122.150002,88.237503,10269300
2001-06-29,122.800003,124.010002,122.260002,122.599998,88.562607,9824200
2001-07-02,122.800003,124.32,122.620003,124.129997,89.667847,8522200
2001-07-03,123.980003,124.099998,123.050003,124.099998,89.646126,3303100
2001-07-05,123.07,123.650002,121.660004,121.68,87.898026,5517900
2001-07-06,121.309998,121.489998,119.050003,119.050003,85.998184,11665900
2001-07-09,119.489998,120.540001,119.199997,119.699997,86.467697,8339300
2001-07-10,120.290001,120.639999,118.209999,118.260002,85.42749,8630700
2001-07-11,118.099998,118.889999,117.089996,118.379997,85.514198,15328600
2001-07-12,119.5,121.470001,119.309998,121.190002,87.544022,12002800
2001-07-13,120.839996,122.32,120.620003,122.239998,88.302536,10433800
2001-07-16,121.769997,122.279999,120.290001,120.709999,87.197289,6915300
2001-07-17,120.199997,121.949997,119.83000200000001,121.839996,88.01359599999999,7469800
